class,boundingbox_x,boundingbox_y,boundingbox_width,boundingbox_height,angle,confidence,File Name
blurry.complete,0.07484567901234568,0.878858024691358,0.04636768615565829,0.0536368734560829,3.0860941483440767,0.8955761316872428,20240829104555.txt
blurry.complete,0.22511574074074076,0.8814300411522633,0.04083455840871253,0.05105306903621196,0.13254634363812978,0.8899176954732511,20240829104555.txt
blurry.complete,0.36979166666666663,0.8768004115226338,0.04716898677647506,0.05698061428191326,3.076112628666328,0.8966049382716049,20240829104555.txt
blurry.complete,0.4714506172839506,0.8793724279835391,0.04668493285732089,0.05485469576762445,3.130573815814838,0.8945473251028807,20240829104555.txt
blurry.complete,0.5686728395061729,0.8814300411522633,0.03780864197530864,0.04722225023982245,3.1347903522009064,0.8960905349794238,20240829104555.txt
blurry.complete,0.6830632716049383,0.8873456790123457,0.039355213821260115,0.05000191177609822,3.128584947706416,0.9032921810699589,20240829104555.txt
blurry.complete,0.7976466049382716,0.8978909465020576,0.03549755452486861,0.046012684392159525,3.1198580871312624,0.9135802469135802,20240829104555.txt
blurry.complete,0.9353780864197532,0.8909465020576132,0.048999613785592165,0.055918737444424195,3.1258463574594484,0.9053497942386831,20240829104555.txt
blurry.complete,0.9618055555555556,0.2770061728395062,0.02893518518518523,0.036421287908534966,0.0,0.2880658436213992,20240829110616.txt
blurry.complete,0.8236882716049383,0.2770061728395062,0.031635802469135776,0.0392002648021004,0.0,0.28858024691358025,20240829110616.txt
blurry.complete,0.6832561728395061,0.27237654320987653,0.03125,0.038889577815767226,0.0,0.2839506172839506,20240829110616.txt
blurry.complete,0.44695216049382713,0.2613168724279835,0.029724599617608583,0.03765435612447485,3.1069744546340314,0.2741769547325103,20240829110616.txt
blurry.complete,0.28877314814814814,0.2631172839506173,0.027796823222440953,0.034578319775859054,3.1138243946188227,0.2741769547325103,20240829110616.txt
blurry.complete,0.9672067901234568,0.46553497942386834,0.04436728395061729,0.05180698162468917,0.005796841710724922,0.4783950617283951,20240829110616.txt
blurry.complete,0.09182098765432099,0.8662551440329218,0.03780864197530865,0.04572767515994967,0.00680230138888669,0.8786008230452675,20240829110616.txt
blurry.complete,0.8506944444444444,0.45550411522633744,0.04436728395061729,0.05004290806741067,0.005796841710724922,0.46656378600823045,20240829110616.txt
blurry.complete,0.7102623456790124,0.4547325102880658,0.04398148148148151,0.05043841665248218,0.005847686582844287,0.46656378600823045,20240829110616.txt
blurry.complete,0.5864197530864198,0.45241769547325106,0.03896944463606423,0.04668918367259246,0.013200553326149356,0.4645061728395062,20240829110616.txt
blurry.complete,0.44425154320987653,0.4488168724279835,0.03434027274508965,0.04138309745086166,0.015065254321070209,0.45987654320987653,20240829110616.txt
blurry.complete,0.2916666666666667,0.4477880658436214,0.02701107147419902,0.034584775973788534,0.009522657991007927,0.4583333333333333,20240829110616.txt
blurry.complete,0.31558641975308643,0.6954732510288066,0.0340129120469476,0.041447787905440694,3.088869845963844,0.7093621399176955,20240829110616.txt
blurry.complete,0.1560570987654321,0.44753086419753085,0.04052232136393359,0.04625126410693122,3.109858557193796,0.46039094650205764,20240829110616.txt
blurry.complete,0.1574074074074074,0.6908436213991769,0.033954514054957315,0.039434976355495796,0.0075751779373838465,0.7006172839506173,20240829110616.txt
blurry.complete,0.45100308641975306,0.694187242798354,0.03414103602066896,0.041552197585914365,3.028448028249813,0.7109053497942387,20240829110616.txt
blurry.complete,0.5900848765432098,0.6977880658436214,0.04092416853758063,0.04659273662938081,3.0975976413574964,0.7114197530864198,20240829110616.txt
blurry.complete,0.7253086419753086,0.7026748971193415,0.04012345679012341,0.04658119927025412,3.1351827483533423,0.7150205761316872,20240829110616.txt
blurry.complete,0.8344907407407407,0.7049897119341564,0.039355213821260115,0.04440659229642435,3.1350570781147016,0.7155349794238683,20240829110616.txt
blurry.complete,0.9633487654320988,0.7085905349794239,0.04282716347189935,0.049432423381878345,3.135586936424512,0.7211934156378601,20240829110616.txt
blurry.complete,0.1261574074074074,0.26697530864197533,0.028629500991547385,0.03463948571318108,2.9609356184138065,0.2829218106995885,20240829110616.txt
blurry.complete,0.23013117283950618,0.875,0.03126693050153831,0.037187658121262346,3.1086827292148382,0.8863168724279835,20240829110616.txt
blurry.complete,0.35358796296296297,0.8819444444444444,0.03203812768890791,0.03811447233095203,3.109475187486157,0.8935185185185185,20240829110616.txt
blurry.complete,0.5063657407407407,0.8888888888888888,0.02856791375749176,0.037378620658970116,3.105572204160605,0.9022633744855967,20240829110616.txt
blurry.complete,0.632908950617284,0.8798868312757202,0.03126693050153831,0.03746060522820477,3.1086827292148365,0.8914609053497943,20240829110616.txt
blurry.complete,0.7590663580246914,0.8852880658436214,0.037051323262076295,0.044834496515610195,3.113822016996373,0.8991769547325102,20240829110616.txt
blurry.complete,0.8836805555555556,0.8901748971193415,0.03280934405005743,0.04105328245551833,3.1102303911689506,0.9038065843621399,20240829110616.txt
blurry.complete,0.06539351851851852,0.09516460905349794,0.048228052048167824,0.05836607539456936,0.010666262151071457,0.1111111111111111,20240829123947.txt
blurry.complete,0.1259645061728395,0.06995884773662552,0.05289997630567796,0.06436056856748544,0.18071832558879464,0.07664609053497942,20240829123947.txt
blurry.complete,0.2231867283950617,0.09439300411522633,0.05176147183117792,0.061464332528602915,0.05467048495019436,0.10751028806584362,20240829123947.txt
blurry.complete,0.30420524691358025,0.06867283950617284,0.045212106330037596,0.05556091366479841,0.05691851060241514,0.08179012345679013,20240829123947.txt
blurry.complete,0.361304012345679,0.09284979423868313,0.04785056733048392,0.055398303060253264,3.120090591603562,0.10802469135802469,20240829123947.txt
complete,0.47357253086419754,0.084619341563786,0.04862199673444948,0.057100068803943006,3.1204317914765882,0.10082304526748971,20240829123947.txt
complete,0.5289351851851852,0.0573559670781893,0.048999613785592165,0.06080534681031867,3.1363435026101847,0.07561728395061729,20240829123947.txt
blurry.complete,0.6277006172839505,0.08359053497942387,0.04515061165822108,0.05434217951800166,0.022886267412275292,0.09773662551440329,20240829123947.txt
blurry.complete,0.7511574074074074,0.08487654320987655,0.0467274236086012,0.053659839561121844,0.044231919599228994,0.09567901234567901,20240829123947.txt
blurry.complete,0.8653549382716049,0.09053497942386832,0.04981103499707896,0.060201807568787125,0.04148135812395215,0.10493827160493827,20240829123947.txt
blurry.complete,0.9884259259259259,0.09516460905349794,0.05443704890880824,0.06292576385217981,0.03794193047403127,0.10853909465020577,20240829123947.txt
complete,0.10821759259259259,0.4277263374485597,0.05093631685154435,0.061812062853473564,3.126442684006599,0.44598765432098764,20240829123947.txt
complete,0.22087191358024694,0.4256687242798354,0.061736967854639904,0.07103528122149161,3.124927529875853,0.4444444444444444,20240829123947.txt
complete,0.3759645061728395,0.4200102880658436,0.061736967854639904,0.07103528122149158,3.1249275298758525,0.43878600823045266,20240829123947.txt
complete,0.5264274691358024,0.4174382716049383,0.05865099923349473,0.06887735706225755,3.124050593532391,0.4367283950617284,20240829123947.txt
complete,0.6649305555555556,0.4156378600823045,0.05176147183117798,0.06358254108590194,0.054670484950194144,0.4305555555555556,20240829123947.txt
complete,0.7741126543209876,0.4169238683127572,0.05602643594356991,0.06700534827272986,0.05511653429408757,0.4315843621399177,20240829123947.txt
complete,0.9126157407407407,0.42412551440329216,0.056177367438741486,0.06759267088832993,0.0916961562598631,0.4367283950617284,20240829123947.txt
incomplete,0.9992283950617284,0.4266975308641975,0.017754367135208168,0.04262103680345133,0.02929917864034283,0.4454732510288066,20240829123947.txt
incomplete,0.02334104938271605,0.6352880658436214,0.02276815740366046,0.038992991066352276,3.1189976295030926,0.6517489711934157,20240829123947.txt
complete,0.16570216049382716,0.6329732510288066,0.051822780937132135,0.059219108134552265,0.06480871149134097,0.6435185185185185,20240829123947.txt
complete,0.300733024691358,0.6319444444444444,0.05981929178737916,0.06602872723572309,0.03009787875677844,0.6435185185185185,20240829123947.txt
complete,0.42766203703703703,0.628858024691358,0.0598192917873791,0.06602872723572309,0.030097878756778447,0.6404320987654321,20240829123947.txt
complete,0.552662037037037,0.6286008230452675,0.05480568165765355,0.059954056789436785,0.02816156698789255,0.6388888888888888,20240829123947.txt
complete,0.6695601851851851,0.6306584362139918,0.05374729819483095,0.06221728552389083,0.06704564265088567,0.6419753086419753,20240829123947.txt
complete,0.7826003086419753,0.632716049382716,0.053747298194830956,0.06221728552389074,0.06704564265088574,0.6440329218106996,20240829123947.txt
blurry.complete,0.9056712962962963,0.6358024691358024,0.04678401791250721,0.05443021289848144,0.07182056310803471,0.6455761316872428,20240829123947.txt
blurry.complete,0.9978780864197531,0.6414609053497942,0.0456291958085572,0.05524763800285255,0.06769302269396776,0.6532921810699589,20240829123947.txt
blurry.complete,0.061921296296296294,0.9053497942386831,0.043286356967924745,0.05502928244958889,0.0650660966796311,0.918724279835391,20240829123947.txt
blurry.complete,0.19656635802469136,0.9014917695473251,0.043212938359089265,0.05401617294886156,3.1297411225706147,0.9182098765432098,20240829123947.txt
blurry.complete,0.31462191358024694,0.9063786008230452,0.0386350776350317,0.049842898555805475,0.05328285155969355,0.9197530864197531,20240829123947.txt
blurry.complete,0.4673996913580247,0.9058641975308641,0.038583676116459215,0.049390920368289064,3.1282601102956464,0.9218106995884774,20240829123947.txt
blurry.complete,0.6491126543209876,0.8984053497942386,0.03282950061651977,0.04492201809090973,0.05484354122942557,0.911522633744856,20240829123947.txt
blurry.complete,0.8292824074074074,0.9032921810699588,0.04829384704378968,0.05773532482571176,0.05328285155969181,0.9161522633744856,20240829123947.txt
blurry.complete,0.9591049382716049,0.9115226337448559,0.04830463297764806,0.05901362718933846,0.13888501552021218,0.9202674897119342,20240829123947.txt
complete,0.16743827160493827,0.1448045267489712,0.05671296296296295,0.06690419967787835,0.0,0.16255144032921812,20240829124242.txt
complete,0.34375,0.14866255144032922,0.05987897928415934,0.06758789957619823,0.05140215667312778,0.16049382716049382,20240829124242.txt
complete,0.46257716049382713,0.1486625514403292,0.05403438703707285,0.06472340294321821,3.113130230817477,0.16820987654320987,20240829124242.txt
complete,0.5740740740740741,0.15046296296296297,0.06212271708393996,0.07205606366270718,3.1208144404730604,0.17078189300411523,20240829124242.txt
complete,0.7160493827160493,0.15072016460905352,0.06057972423515909,0.06994572638538385,3.1202831968731464,0.17026748971193414,20240829124242.txt
complete,0.8834876543209876,0.1486625514403292,0.06597422766266595,0.07305443651517878,0.0038985564714532272,0.1640946502057613,20240829124242.txt
complete,0.09066358024691358,0.3814300411522634,0.06872098772948292,0.08160712763395861,0.033694635591240016,0.4007201646090535,20240829124242.txt
complete,0.26041666666666663,0.3847736625514403,0.06793240337127233,0.07528982384801268,3.107622279779911,0.4038065843621399,20240829124242.txt
complete,0.40142746913580246,0.3819444444444444,0.0601873834497068,0.07099708908048805,3.1330730709539645,0.4012345679012346,20240829124242.txt
complete,0.515625,0.3816872427983539,0.06057317191766424,0.07053752213293414,3.1331271620431487,0.4002057613168724,20240829124242.txt
complete,0.626929012345679,0.3852880658436214,0.05980823201038941,0.07255012896098756,0.017258445438980058,0.40483539094650206,20240829124242.txt
complete,0.7700617283950617,0.3819444444444444,0.06636001847261559,0.07599427316200695,3.1338408708775862,0.4012345679012346,20240829124242.txt
complete,0.9363425925925926,0.3819444444444444,0.06334683874004252,0.07272805768480377,3.0928508022798615,0.4038065843621399,20240829124242.txt
complete,0.09567901234567901,0.7237654320987654,0.05632950931833482,0.06827286767970264,3.1324604873703827,0.7438271604938271,20240829124242.txt
complete,0.2334104938271605,0.7268518518518519,0.06370934614723194,0.07377709403398855,0.036347028964026126,0.742798353909465,20240829124242.txt
complete,0.3661265432098766,0.7283950617283951,0.0609915078851742,0.07176801648705268,0.03374246255742179,0.7448559670781894,20240829124242.txt
complete,0.5169753086419753,0.7314814814814814,0.0699230241809872,0.08119112924207406,0.04784494682286095,0.7479423868312757,20240829124242.txt
complete,0.6709104938271605,0.727366255144033,0.06329042177286995,0.07511565157216649,0.024460181117727277,0.7458847736625515,20240829124242.txt
complete,0.8165509259259259,0.7258230452674896,0.04745370370370372,0.05431523928307755,3.1361728116741046,0.7391975308641975,20240829124242.txt
complete,0.9807098765432098,0.727366255144033,0.05482257762262846,0.06379637842158765,0.04222747411975476,0.7407407407407407,20240829124242.txt
complete,0.08449074074074074,0.9338991769547325,0.06944634961568921,0.0791930509249792,0.007386810596278733,0.9521604938271605,20240829124242.txt
complete,0.2322530864197531,0.9279835390946503,0.060958960562842314,0.07269530508332724,3.133154035335549,0.948559670781893,20240829124242.txt
complete,0.3732638888888889,0.9305555555555556,0.059422486995618626,0.0708002134466666,0.017314286923387278,0.948559670781893,20240829124242.txt
complete,0.5231481481481481,0.9331275720164609,0.062122717083939905,0.07285040827278891,0.01242150839610965,0.9511316872427984,20240829124242.txt
complete,0.6610725308641976,0.9320987654320988,0.06722613406120109,0.08089237109209349,0.05343567107508129,0.9501028806584362,20240829124242.txt
complete,0.8252314814814815,0.9356995884773662,0.07098951807656564,0.08030789336543986,3.1307236590670944,0.9557613168724279,20240829124242.txt
complete,0.9733796296296295,0.9333847736625515,0.06263533417974577,0.0727280576848038,3.076045045626518,0.9567901234567902,20240829124242.txt
blurry.incomplete,0.024498456790123455,0.1448045267489712,0.024305555555555556,0.043237425080623164,3.131177493571685,0.16306584362139917,20240829124242.txt
blurry.incomplete,0.9992283950617284,0.14737654320987653,0.024691358024691357,0.043237425080623164,0.0,0.16512345679012347,20240829124242.txt
blurry.complete,0.10455246913580248,0.051697530864197525,0.042824074074074084,0.050221050101190344,0.0,0.06481481481481481,20240829124734.txt
blurry.complete,0.18055555555555555,0.05375514403292181,0.03279320987654322,0.0379163121447645,0.0,0.06327160493827161,20240829124734.txt
blurry.complete,0.2692901234567901,0.052211934156378606,0.03896604938271603,0.043827228416744426,0.0,0.062242798353909466,20240829124734.txt
blurry.complete,0.37808641975308643,0.05349794238683128,0.046296296296296335,0.052469135802469175,0.0,0.06584362139917696,20240829124734.txt
blurry.complete,0.4716435185185185,0.05864197530864197,0.03520211167535508,0.04290567522980815,0.08040804281194522,0.06738683127572016,20240829124734.txt
blurry.complete,0.5584490740740741,0.06738683127572016,0.04489771342392857,0.05311961256332614,0.08028681528301645,0.07716049382716049,20240829124734.txt
blurry.complete,0.6377314814814814,0.06790123456790123,0.039451957518800464,0.046592736629380814,2.9844823882428324,0.08796296296296297,20240829124734.txt
blurry.complete,0.7119984567901234,0.06327160493827161,0.039355213821260115,0.04819100288722152,3.1219881596730255,0.07818930041152264,20240829124734.txt
blurry.complete,0.8234953703703703,0.0522119341563786,0.04374413280830701,0.04925663345484183,3.0591838434453846,0.06790123456790123,20240829124734.txt
blurry.complete,0.9174382716049383,0.05324074074074074,0.04328635696792483,0.049001470090455045,3.081871824172622,0.06790123456790123,20240829124734.txt
blurry.complete,0.9945987654320987,0.051440329218107,0.03943581510309196,0.04440882679649514,3.0763260075172454,0.06481481481481481,20240829124734.txt
complete,0.21161265432098764,0.2811213991769548,0.05109192714334942,0.05742123954817559,3.06095977764462,0.2993827160493827,20240829124734.txt
complete,0.3539737654320988,0.2762345679012346,0.050949302528454254,0.05810494866386573,3.116346137339871,0.2916666666666667,20240829124734.txt
complete,0.6466049382716049,0.2728909465020576,0.05058199137024656,0.06068882537797439,3.100902656760231,0.29218106995884774,20240829124734.txt
complete,0.7970679012345678,0.27957818930041156,0.05019651069232577,0.061421131706236524,0.040846322137445136,0.29475308641975306,20240829124734.txt
blurry.complete,0.943287037037037,0.27546296296296297,0.05250946565915575,0.06232829637887162,3.097504652164402,0.2952674897119342,20240829124734.txt
blurry.complete,0.056712962962962965,0.6185699588477367,0.04826918443029554,0.05607128613409958,3.098951849445659,0.6352880658436214,20240829124734.txt
blurry.complete,0.18132716049382716,0.6154835390946503,0.04942556440108771,0.05708544036857863,3.099950074491205,0.632201646090535,20240829124734.txt
blurry.complete,0.3005401234567901,0.6093106995884774,0.0489996137855921,0.05683763579709543,3.1310943516305767,0.6244855967078189,20240829124734.txt
blurry.complete,0.4224537037037037,0.6098251028806585,0.04938539516052259,0.05665913503298093,3.131176363658824,0.6244855967078189,20240829124734.txt
blurry.complete,0.5364583333333334,0.6126543209876543,0.04682076752626865,0.05471386966367681,0.07150108405457434,0.6229423868312757,20240829124734.txt
blurry.complete,0.6290509259259259,0.6129115226337448,0.04128406907805964,0.04886628217570291,0.012519183643146851,0.6255144032921811,20240829124734.txt
blurry.complete,0.7121913580246914,0.6170267489711934,0.040975862924951464,0.04939343162204862,0.06871892918080659,0.6270576131687243,20240829124734.txt
complete,0.8111496913580247,0.6126543209876543,0.04499191276886815,0.05354877121008521,3.0385110450670925,0.6327160493827161,20240829124734.txt
complete,0.927662037037037,0.6111111111111112,0.04817298258618582,0.05578741649414565,3.0238600787856997,0.632201646090535,20240829124734.txt
blurry.complete,0.10262345679012345,0.8680555555555556,0.049834934576091186,0.056708296981521085,3.089757670241832,0.8847736625514403,20240829124734.txt
blurry.complete,0.1875,0.867798353909465,0.04325883959182847,0.05257556481787886,3.093795539768025,0.8852880658436214,20240829124734.txt
blurry.complete,0.28047839506172845,0.8670267489711934,0.04942556440108774,0.05730750503893182,0.04164257909858821,0.8791152263374485,20240829124734.txt
blurry.complete,0.3935185185185185,0.8613683127572016,0.04724745934370941,0.05624488984034126,3.0543827280588833,0.8816872427983539,20240829124734.txt
blurry.complete,0.49537037037037035,0.864454732510288,0.044008547011108665,0.054322546429811054,0.03507333053322424,0.8786008230452675,20240829124734.txt
blurry.complete,0.6527777777777778,0.8662551440329218,0.051363110766940806,0.0620602576160428,0.1305660947996269,0.8755144032921811,20240829124734.txt
blurry.complete,0.7962962962962963,0.8706275720164609,0.05484429335776121,0.0637963784215876,0.04691390864120813,0.8837448559670782,20240829124734.txt
blurry.complete,0.9145447530864197,0.8675411522633745,0.05368818683207618,0.06363649009955609,0.048098278017759,0.8816872427983539,20240829124734.txt
blurry.incomplete,0.9990354938271605,0.8721707818930041,0.02705022861567615,0.04772892685942745,0.047578803998035546,0.8904320987654321,20240829124734.txt
complete,0.2183641975308642,0.1779835390946502,0.05439814814814814,0.06305808618600565,0.0,0.19393004115226337,20240829124915.txt
complete,0.839891975308642,0.1772119341563786,0.05131172839506182,0.060145740169197444,0.0,0.19290123456790123,20240829124915.txt
complete,0.5895061728395061,0.17515432098765432,0.057631680824005806,0.06795491880327369,0.0672230548644096,0.18878600823045266,20240829124915.txt
complete,0.38792438271604934,0.17463991769547324,0.0529449760278292,0.061955173279392275,3.0784179835136585,0.1949588477366255,20240829124915.txt
complete,0.9876543209876543,0.17824074074074073,0.05516975308641969,0.06451110029847515,0.0,0.1949588477366255,20240829124915.txt
complete,0.2872299382716049,0.36111111111111116,0.05448563580284365,0.06510809601768208,3.0802055278270544,0.38323045267489714,20240829124915.txt
complete,0.44849537037037035,0.3582818930041152,0.05516975308641975,0.06641831009620637,0.0,0.37705761316872427,20240829124915.txt
complete,0.597608024691358,0.3593106995884774,0.05208333333333326,0.06302765565694247,0.0,0.37705761316872427,20240829124915.txt
complete,0.7349537037037037,0.3585390946502057,0.05602643594356991,0.06609844613907113,3.086285133819891,0.3801440329218107,20240829124915.txt
complete,0.08371913580246913,0.6496913580246914,0.05326310140562443,0.06277617267061711,0.024219828185383593,0.6651234567901234,20240829124915.txt
complete,0.8684413580246914,0.3582818930041152,0.04938271604938271,0.06203840193954699,0.0,0.37705761316872427,20240829124915.txt
complete,0.2048611111111111,0.6481481481481481,0.052491825159552294,0.06213269944858215,0.029403288204005253,0.6630658436213992,20240829124915.txt
complete,0.31790123456790126,0.6484053497942386,0.053240740740740755,0.06128365593658047,0.0,0.6635802469135802,20240829124915.txt
complete,0.4627700617283951,0.6453189300411523,0.05169753086419754,0.061812062853473515,0.0,0.6625514403292181,20240829124915.txt
complete,0.6888503086419753,0.6463477366255144,0.05872314071123587,0.06755950942162502,0.052583061610941076,0.6594650205761317,20240829124915.txt
complete,0.8238811728395061,0.647633744855967,0.057879514595337314,0.06691507523455349,3.1238167483421724,0.6656378600823045,20240829124915.txt
complete,0.956983024691358,0.6481481481481481,0.05517215118484627,0.06380467336095716,3.127607855275474,0.6651234567901234,20240829124915.txt
complete,0.20968364197530864,0.9104938271604939,0.05749377348704529,0.0664297631173792,0.017895181241767148,0.9259259259259259,20240829124915.txt
complete,0.36689814814814814,0.9117798353909465,0.059878979284159396,0.06941312069806119,0.05566248616561654,0.9248971193415638,20240829124915.txt
complete,0.48900462962962965,0.9071502057613169,0.05170776673230704,0.061892277524861816,3.1216947825166534,0.9254115226337448,20240829124915.txt
complete,0.6168981481481481,0.9076646090534979,0.05259254831686025,0.06237020596202835,0.06852001555869534,0.9202674897119342,20240829124915.txt
complete,0.8302469135802469,0.9146090534979423,0.054458918375441874,0.06606240677233592,0.04724613822178188,0.9300411522633745,20240829124915.txt
complete,0.05806327160493827,0.9068930041152263,0.05749377348704532,0.06490660754571943,0.013421744129271822,0.9212962962962963,20240829124915.txt
incomplete,0.04128086419753087,0.35905349794238683,0.04051252518025615,0.05318681912886936,0.012637841619187146,0.37551440329218105,20240829124915.txt
blurry.complete,0.1244212962962963,0.16820987654320987,0.04405662245316891,0.05220892493710193,3.0773558598878195,0.18569958847736626,20240829125114.txt
blurry.complete,0.2179783950617284,0.16975308641975306,0.03858024691358025,0.04814825806325607,0.0,0.18415637860082304,20240829125114.txt
blurry.complete,0.3481867283950617,0.17103909465020575,0.04862199673444948,0.05927493599260108,0.021160862113204865,0.1867283950617284,20240829125114.txt
complete,0.49517746913580246,0.17052469135802467,0.05093631685154436,0.0617585285246224,0.020199272581067833,0.1867283950617284,20240829125114.txt
blurry.complete,0.6375385802469136,0.16743827160493827,0.04977915104254145,0.05971344880847491,3.120923762738571,0.18518518518518517,20240829125114.txt
blurry.complete,0.7347608024691359,0.1646090534979424,0.049393431622048574,0.0569957048715052,3.120762333553576,0.1800411522633745,20240829125114.txt
blurry.complete,0.8543595679012346,0.15920781893004116,0.048999613785592054,0.05717055139691278,3.1258463574594484,0.1748971193415638,20240829125114.txt
blurry.complete,0.9654706790123457,0.15560699588477367,0.05016487174029946,0.05842965339664812,3.121082709450347,0.17181069958847736,20240829125114.txt
blurry.complete,0.07523148148148148,0.38245884773662553,0.04359567901234568,0.05432148086546574,0.0,0.3986625514403292,20240829125114.txt
blurry.complete,0.19753086419753085,0.382201646090535,0.043993512661458685,0.056841563786008215,0.017490615600245903,0.3991769547325103,20240829125114.txt
blurry.complete,0.3096064814814815,0.3575102880658436,0.03974098365266414,0.047873372896757374,0.013007705883376516,0.37037037037037035,20240829125114.txt
blurry.complete,0.41280864197530864,0.382201646090535,0.03937474958503328,0.05068389951565444,2.9916919799410855,0.4053497942386831,20240829125114.txt
blurry.complete,0.5540123456790123,0.3729423868312757,0.03990046487871585,0.05312334849196152,3.050784029027514,0.3950617283950617,20240829125114.txt
blurry.complete,0.49016203703703703,0.345679012345679,0.0422063512640094,0.05587672464111577,3.0501090114713643,0.36882716049382713,20240829125114.txt
blurry.complete,0.6622299382716049,0.3729423868312757,0.04874429248701969,0.06247631284949411,0.0686729948123857,0.38837448559670784,20240829125114.txt
blurry.complete,0.7424768518518519,0.34207818930041156,0.046341998475535814,0.06177994782287097,0.04441521524691065,0.360082304526749,20240829125114.txt
blurry.complete,0.8422067901234568,0.3734567901234568,0.04515061165822097,0.05913414884705397,0.022886267412275327,0.3914609053497942,20240829125114.txt
blurry.complete,0.9292052469135803,0.3413065843621399,0.05250946565915575,0.06430877003286381,3.0975046521644023,0.3626543209876543,20240829125114.txt
blurry.complete,0.04089506172839506,0.7379115226337449,0.04062666701350388,0.05202105965673375,0.0700292685567318,0.7510288065843621,20240829125114.txt
blurry.complete,0.14621913580246915,0.731224279835391,0.04052232136393361,0.050634277578729465,3.1100379937552645,0.7479423868312757,20240829125114.txt
blurry.complete,0.2920524691358025,0.7322530864197531,0.042080775386638035,0.05401617294886154,3.1050784492019567,0.7510288065843621,20240829125114.txt
blurry.complete,0.22299382716049382,0.7890946502057613,0.03913207036561692,0.04520478992243085,3.049894303133927,0.8045267489711934,20240829125114.txt
